ds,SKU,SKU_Desc,y,Rev,Cost,Base
2023-04-30,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,76.18,2168.5213,1622.634,2159.928
2023-04-30,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",79.42999999999999,1222.7021,952.3657000000001,1267.5087
2023-04-30,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",186.83,2902.5871,2240.0917,2962.6438
2023-04-30,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,82.61,1969.8933,1502.6759,1988.3381
2023-04-30,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,105.75,2011.6224,1505.88,2002.2434
2023-04-30,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,118.31,2255.9462,1684.7344,2246.9397
2023-04-30,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,88.36,2142.9327,1607.2684,2134.89
2023-04-30,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,63.0,1158.5364,859.3199999999999,1149.9858
2023-04-30,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,257.73,3605.4541,2646.8871,3537.7025
2023-04-30,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,232.48,3728.6115,2787.4352,3683.8945
2023-04-30,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,66.62,1250.1922,966.6562,1293.0046
2023-04-30,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,165.55,2648.0193,1984.9445,2644.7385
2023-04-30,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,166.29,1796.0973,1371.8925,1814.0219
2023-04-30,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,169.48,3983.3550999999998,3082.8412,4040.5042
2023-04-30,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,117.88,2259.5602,1678.6112,2245.6185
2023-04-30,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",210.2,3707.45,2848.56,3777.44
2023-04-30,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",213.66,4016.0499999999997,3064.3599999999997,4074.27
2023-04-30,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",165.64000000000001,3029.2,2330.64,3102.1
2023-05-31,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",104.85000000000001,1674.4293,1257.1515,1674.4904999999999
2023-05-31,58122113,58122113 - Charcuterie Coppa Fresh TRSM,151.53,3025.7912,2301.7407,3060.9807
2023-05-31,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",43.11,1666.8138999999999,1271.3139,1679.0513999999998
2023-05-31,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,105.69,3012.6739000000002,2251.197,2993.3556
2023-05-31,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",110.02,1715.6941,1319.1398,1735.3663999999999
2023-05-31,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",244.3,3864.2434,2929.157,3874.8838
2023-05-31,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,116.06,2768.4538,2111.1314,2809.3698
2023-05-31,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,247.14000000000001,4707.7675,3519.2736,4708.3585
2023-05-31,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,155.99,2952.4071,2221.2976,2975.4641
2023-05-31,58122159,58122159 - Charcuterie Rosette Salami Fresh TRSM,74.38,1393.3167,1059.1712,1408.9003
2023-05-31,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,157.35,3809.0734,2862.1965,3817.2813
2023-05-31,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,103.33,1906.9783,1409.4212,1897.3531
2023-05-31,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,365.22,5080.0246,3750.8094,5011.345
2023-05-31,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,244.84,3936.2554,2935.6316,3876.5071
2023-05-31,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,136.62,2668.3945,1982.3562,2664.6756
2023-05-31,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,192.24,3026.0391,2304.9576,3062.0393
2023-05-31,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,285.52,3156.6983,2355.54,3128.4157
2023-05-31,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,189.02,4489.095,3438.2738,4525.736
2023-05-31,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,168.4,3183.7623,2398.016,3202.2439
2023-05-31,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",246.02,4493.82,3452.7999999999997,4584.3
2023-05-31,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",240.2,4513.95,3452.7999999999997,4600.72
2023-05-31,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",197.36,3524.72,2719.08,3607.11
2023-06-30,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",69.85,1136.4139,837.5015000000001,1122.6359
2023-06-30,58122113,58122113 - Charcuterie Coppa Fresh TRSM,122.24,2474.4584999999997,1856.8256000000001,2471.7015
2023-06-30,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",68.5,2631.9931,2020.065,2668.6014
2023-06-30,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,167.01,4745.3377,3557.313,4716.666
2023-06-30,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",104.63,1646.2515,1254.5137,1645.1861000000001
2023-06-30,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",248.77,3926.0216,2982.7523,3944.5899
2023-06-30,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,139.05,3205.7598,2529.3195,3360.1583
2023-06-30,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,157.88,2974.9598,2248.2112,2990.3181
2023-06-30,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,235.3,4401.2395,3350.672,4474.1321
2023-06-30,58122159,58122159 - Charcuterie Rosette Salami Fresh TRSM,154.79,2838.1808,2204.2096,2942.2254
2023-06-30,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,172.03,4172.0997,3129.2257,4157.0749
2023-06-30,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,138.4,2534.2377,1887.776,2520.1438
2023-06-30,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,370.25,5172.0248,3802.4674999999997,5093.4361
2023-06-30,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,254.59,4094.6022,3052.5341,4029.6528000000003
2023-06-30,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,159.52,2989.6038,2314.6352,3096.2724
2023-06-30,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,264.84,4229.0229,3175.4316,4207.5979
2023-06-30,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,280.41,3061.6221,2313.3825,3059.5811
2023-06-30,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,242.83,5802.7652,4417.0777,5815.4195
2023-06-30,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,194.84,3707.5114,2774.5216,3688.3651
2023-06-30,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",237.72,4445.84,3323.3199999999997,4415.13
2023-06-30,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",259.42,4781.2,3582.2799999999997,4760.43
2023-06-30,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",184.14,3440.34,2589.6,3441.22
2023-07-31,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",158.81,2569.5765,1904.1319,2548.9588
2023-07-31,58122113,58122113 - Charcuterie Coppa Fresh TRSM,208.82999999999998,4209.9619,3172.1277,4228.2394
2023-07-31,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",75.5,2939.6846,2226.495,2948.1717
2023-07-31,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,129.06,3712.4865999999997,2748.978,3672.3599999999997
2023-07-31,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",97.75,1548.3523,1172.0225,1539.1975
2023-07-31,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",196.32,3072.1625,2353.8768,3093.2299
2023-07-31,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,139.49,3373.0882,2537.3231,3376.6437
2023-07-31,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,122.71000000000001,2367.7306,1747.3904,2337.6452
2023-07-31,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,213.93,4086.3843,3046.3632,4064.9036
2023-07-31,58122159,58122159 - Charcuterie Rosette Salami Fresh TRSM,186.91,3619.3861,2661.5984,3569.4269
2023-07-31,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,148.16,3594.628,2695.0304,3586.5742
2023-07-31,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,91.47999999999999,1685.8529,1247.7872,1668.4655
2023-07-31,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,437.81,6123.0163,4496.3087000000005,6023.5159
2023-07-31,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,269.74,4346.8577,3234.1826,4265.1862
2023-07-31,58122225,58122225 - Charcuterie Beer Sticks Cold Smoked Fresh TRSM,1.42,24.1258,18.0908,24.1258
2023-07-31,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,125.51,2449.8813999999998,1821.1501,2440.4781
2023-07-31,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,193.45000000000002,3111.6858,2319.4655000000002,3081.0001
2023-07-31,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,242.83,2741.8043,2003.3474999999999,2650.9756
2023-07-31,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,197.31,4643.1544,3589.0689,4672.6301
2023-07-31,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,201.6,3837.6529,2870.784,3824.5287
2023-07-31,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",235.64000000000001,4488.69,3366.4799999999996,4470.94
2023-07-31,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",287.02,5343.0199999999995,4013.8799999999997,5325.69
2023-07-31,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",246.6,4607.99,3452.7999999999997,4586.04
2023-08-31,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",117.32,1932.4067,1406.6668,1890.1452
2023-08-31,58122113,58122113 - Charcuterie Coppa Fresh TRSM,222.22,4510.3819,3375.5218,4505.7284
2023-08-31,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",47.76,1849.1226,1408.4424,1859.8979
2023-08-31,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,141.82,4057.7535000000003,3020.766,4018.938
2023-08-31,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",96.42,1522.4802,1156.0758,1519.3043
2023-08-31,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",258.61,4108.6367,3100.7339,4115.6489
2023-08-31,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,112.71,2718.4849,2050.1949,2724.8303
2023-08-31,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,84.86,1602.9827,1208.4064,1606.72
2023-08-31,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,295.75,5653.9476,4211.4800000000005,5625.6981
2023-08-31,58122159,58122159 - Charcuterie Rosette Salami Fresh TRSM,218.33,4218.4444,3109.0192,4162.7323
2023-08-31,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,178.57,4335.5578,3248.1883000000003,4324.1923
2023-08-31,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,164.36,2973.6002,2241.8704,3005.0209999999997
2023-08-31,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,406.23,5667.3124,4171.9821,5583.0719
2023-08-31,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,278.96,4482.3108,3344.7304,4425.6372
2023-08-31,58122225,58122225 - Charcuterie Beer Sticks Cold Smoked Fresh TRSM,46.47,742.2729,592.0278,766.2249
2023-08-31,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,144.14000000000001,2810.1341,2091.4714,2807.0773
2023-08-31,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,157.34,2510.9686,1886.5066,2495.8285
2023-08-31,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,221.93,2401.858,1830.9225,2408.3294
2023-08-31,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,230.46,5441.6203000000005,4192.0674,5495.6714
2023-08-31,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,222.67,4235.7326,3170.8208,4223.2992
2023-08-31,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",246.32,4617.47,3452.7999999999997,4593.96
2023-08-31,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",243.74,4550.74,3409.64,4536.41
2023-08-31,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",186.84,3298.47,2460.12,3275.91
2023-09-30,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",99.0,1625.2160999999999,1187.01,1595.6756
2023-09-30,58122113,58122113 - Charcuterie Coppa Fresh TRSM,218.14,4428.2051,3313.5466,4415.6186
2023-09-30,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",102.97,4030.0977000000003,3036.5853,4045.1877
2023-09-30,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,133.28,3779.0537,2838.864,3764.852
2023-09-30,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",81.78,1289.2891,980.5422,1290.2808
2023-09-30,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",172.1,2678.8278999999998,2063.479,2698.1907
2023-09-30,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,91.4,2134.0126,1662.566,2217.3426
2023-09-30,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,152.63,2889.3605,2173.4512,2874.1540999999997
2023-09-30,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,197.99,3770.0396,2819.3776,3752.8253
2023-09-30,58122159,58122159 - Charcuterie Rosette Salami Fresh TRSM,67.14999999999999,1298.3798,956.216,1280.1580999999999
2023-09-30,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,114.21,2769.7886,2077.4799000000003,2758.0931
2023-09-30,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,103.55,1908.9929,1412.422,1898.5397
2023-09-30,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,203.31,2834.5533,2087.9937,2794.4168999999997
2023-09-30,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,212.82999999999998,3409.5634999999997,2551.8317,3365.5673
2023-09-30,58122225,58122225 - Charcuterie Beer Sticks Cold Smoked Fresh TRSM,28.509999999999998,482.3684,363.2174,458.2967
2023-09-30,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,39.4,761.3839,571.694,759.0346
2023-09-30,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,148.94,2383.9537,1785.7906,2368.1367
2023-09-30,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,180.94,1946.8269,1492.7549999999999,1970.4281
2023-09-30,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,209.45,5007.4406,3809.8955,4979.4319
2023-09-30,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,89.38,1698.3792,1272.7712000000001,1689.9193
2023-09-30,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",170.74,3338.7599999999998,2503.2799999999997,3343.12
2023-09-30,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",175.4,3611.49,2719.08,3621.21
2023-09-30,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",168.4,3092.08,2330.64,3110.6
2023-10-31,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",80.12,1314.1855,960.6388000000001,1288.3396
2023-10-31,58122113,58122113 - Charcuterie Coppa Fresh TRSM,165.28,3350.4342,2510.6032,3347.6762
2023-10-31,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",77.58,2951.2833,2287.8342000000002,3043.551
2023-10-31,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,71.83,2030.221,1529.9789999999998,2022.4496
2023-10-31,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",85.86,1365.5586,1029.4614,1361.5517
2023-10-31,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",269.92,4266.4234,3236.3408,4286.2578
2023-10-31,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,69.13,1668.1736,1257.4747,1663.8020999999999
2023-10-31,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,109.4,2088.083,1557.856,2076.5985
2023-10-31,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,172.09,3303.9053,2450.5616,3280.8441000000003
2023-10-31,58122159,58122159 - Charcuterie Rosette Salami Fresh TRSM,68.89,1334.0245,980.9936,1315.221
2023-10-31,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,94.16,2260.5696,1712.7703999999999,2257.8562
2023-10-31,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,103.63,1885.8434,1413.5132,1875.7265
2023-10-31,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,274.28000000000003,3816.5552,2816.8556,3765.4792
2023-10-31,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,292.11,4718.7182999999995,3502.3989,4643.0615
2023-10-31,58122225,58122225 - Charcuterie Beer Sticks Cold Smoked Fresh TRSM,73.32,1210.3134,934.0968,1231.647
2023-10-31,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,70.44,1364.9798,1022.0844,1362.9636
2023-10-31,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,135.4,2149.3421,1623.4460000000001,2136.6711
2023-10-31,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,189.15,2032.2083,1560.4875,2063.2649
2023-10-31,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,204.74,4917.4538,3724.2206,4874.2483999999995
2023-10-31,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,107.65,2046.3561,1532.936,2037.8802
2023-10-31,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",199.82,3656.44,2805.3999999999996,3721.0499999999997
2023-10-31,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",171.3,3326.02,2632.7599999999998,3490.27
2023-10-31,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",163.76,3031.96,2330.64,3093.6
2023-11-30,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",78.26,1275.3183,938.3374,1256.3154
2023-11-30,58122113,58122113 - Charcuterie Coppa Fresh TRSM,167.13,3387.9886,2538.7047000000002,3381.9216
2023-11-30,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",83.13,3281.9856,2451.5037,3266.5072999999998
2023-11-30,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,31.18,858.288,664.134,852.4356
2023-11-30,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",73.72,1161.6295,883.9028000000001,1160.5848
2023-11-30,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",169.52,2660.2665,2032.5448000000001,2674.1388
2023-11-30,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,117.86,2855.463,2143.8734,2843.4116
2023-11-30,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,154.14000000000001,2897.4309,2194.9536,2924.8972
2023-11-30,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,159.74,3035.7973,2274.6976,3025.8256
2023-11-30,58122159,58122159 - Charcuterie Rosette Salami Fresh TRSM,49.23,949.4531000000001,701.0352,940.2737
2023-11-30,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,176.26,4270.7795,3206.1694,4269.8726
2023-11-30,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,78.7,1452.48,1073.468,1441.7446
2023-11-30,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,263.13,3662.9808,2702.3451,3612.2759
2023-11-30,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,208.5,3314.5742,2499.915,3297.2015
2023-11-30,58122225,58122225 - Charcuterie Beer Sticks Cold Smoked Fresh TRSM,27.09,458.063,345.1266,453.6966
2023-11-30,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,65.89,1268.1786,956.0639,1273.2327
2023-11-30,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,163.22,2613.2958,1957.0077999999999,2591.9415
2023-11-30,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,138.29,1545.1676,1140.8925,1519.9225999999999
2023-11-30,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,195.65,4667.0452,3558.8735,4643.2267
2023-11-30,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,133.05,2544.7228,1894.632,2530.4169
2023-11-30,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",187.92,3565.11,2675.9199999999996,3558.06
2023-11-30,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",184.74,3694.94,2762.24,3672.0
2023-11-30,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",190.42000000000002,3580.88,2675.9199999999996,3564.24
2023-11-30,58122322,58122322 - Charcuterie Fennel Salami Sticks Cold Smoked Fresh TRSM (Retail Case),61.83,1177.5900000000001,899.7600000000001,1180.0900000000001
2023-11-30,58122323,58122323 - Charcuterie Spicy Pork Salami Sticks Cold Smoked Fresh TRSM (Retail Case),64.22,1127.6000000000001,862.2700000000001,1130.1000000000001
2023-11-30,58122324,"58122324 - Charcuterie Beer Salami Sticks, Cold Smoked Fresh TRSM (Retail Case)",62.5,1127.6000000000001,899.7600000000001,1180.5900000000001
2023-11-30,58122327,58122327 - Charcuterie Bison and Herb Salami SLICED Fresh TRSM (Pack),1.74,46.632,34.974,46.632
2023-11-30,58122328,58122328 - Charcuterie Elk Goteborg Salami SLICED Fresh TRSM (Pack),2.02,54.136,40.602,54.136
2023-12-31,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",158.73,2557.2835,1903.1727,2544.7503
2023-12-31,58122113,58122113 - Charcuterie Coppa Fresh TRSM,223.63,4517.9567,3396.9397,4501.1592
2023-12-31,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",69.24,2635.8313,2041.8876,2650.8253
2023-12-31,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,143.81,4064.0365,3063.1530000000002,4030.9732
2023-12-31,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",80.72,1275.0586,967.8328,1274.8348
2023-12-31,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",201.79,3149.44,2419.4621,3183.4412
2023-12-31,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,139.03,3347.4689,2528.9557,3342.2343
2023-12-31,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,201.37,3820.0960999999998,2867.5088,3798.3564
2023-12-31,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,183.43,3455.497,2612.0432,3446.0067
2023-12-31,58122159,58122159 - Charcuterie Rosette Salami Fresh TRSM,246.42000000000002,4686.0933,3509.0208,4672.536700000001
2023-12-31,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,202.47,4868.9461,3682.9293,4861.1181
2023-12-31,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,144.15,2593.0965,1966.2060000000001,2586.7993
2023-12-31,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,232.68,3247.4207,2389.6236,3188.1234
2023-12-31,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,249.72,3944.6965,2994.1428,3932.0713
2023-12-31,58122225,58122225 - Charcuterie Beer Sticks Cold Smoked Fresh TRSM,102.28999999999999,1721.4738,1303.1746,1693.642
2023-12-31,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,1.36,26.316,19.7336,26.316
2023-12-31,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,149.87,2383.9847,1796.9413,2375.8895
2023-12-31,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,174.62,1862.8369,1440.615,1885.3732
2023-12-31,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,197.66,4661.4925,3595.4354,4645.8918
2023-12-31,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,221.65,4179.3297,3156.296,4166.1834
2023-12-31,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",266.86,5074.75,3841.24,5102.25
2023-12-31,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",282.56,5299.97,4013.8799999999997,5324.53
2023-12-31,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",251.48000000000002,4616.74,3495.9599999999996,4640.69
2023-12-31,58122322,58122322 - Charcuterie Fennel Salami Sticks Cold Smoked Fresh TRSM (Retail Case),97.4,1824.64,1387.13,1859.13
2023-12-31,58122323,58122323 - Charcuterie Spicy Pork Salami Sticks Cold Smoked Fresh TRSM (Retail Case),103.44,1792.25,1424.6200000000001,1901.73
